Unnamed: 0,created_at,user_id,username,tweet,place,near,clean_tweet,tokens,lemma,lemma_sentence,pos_tag,lemma_sentence(with POS),sentiword_analysis,vader_score,textblob_polarity,senti_textblob,senti_wordnet,senti_vader
62,1/6/2021,932394942.0,natalie_runs26,I need Covid to fuck off so I can see @heysweetcharlie and we can get really drunk and probably cry a bit then go on adventures ❤️❤️,,London,need covid fuck off can see can get really drunk probably cry bit then adventures red heart red heart,"['need', 'covid', 'fuck', 'off', 'can', 'see', 'can', 'get', 'really', 'drunk', 'probably', 'cry', 'bit', 'then', 'adventures', 'red', 'heart', 'red', 'heart']","['need', 'covid', 'fuck', 'off', 'can', 'see', 'can', 'get', 'really', 'drunk', 'probably', 'cry', 'bit', 'then', 'adventure', 'red', 'heart', 'red', 'heart']",need covid fuck off can see can get really drunk probably cry bit then adventure red heart red heart,"[('need', 'v'), ('covid', 'a'), ('fuck', 'n'), ('off', None), ('can', None), ('see', 'v'), ('can', None), ('get', 'v'), ('really', 'r'), ('drunk', 'a'), ('probably', 'r'), ('cry', 'n'), ('bit', 'n'), ('then', 'r'), ('adventures', 'v'), ('red', 'a'), ('heart', 'n'), ('red', 'a'), ('heart', 'n')]",  need covid fuck off can see can get really drunk probably cry bit then adventure red heart red heart,0.75,0.2831,-0.225,-1,1,1
63,1/6/2021,3136335558.0,geemclachlan,"@Channel4News just signing off with  ""Try and have a good evening""  Brilliant!! This is just so 2020/2021  #COVID19  #Merica  #TrumpRally",,London,just signing off with try have good evening brilliant this just covid merica trumpraly,"['just', 'signing', 'off', 'with', 'try', 'have', 'good', 'evening', 'brilliant', 'this', 'just', 'covid', 'merica', 'trumpraly']","['just', 'signing', 'off', 'with', 'try', 'have', 'good', 'evening', 'brilliant', 'this', 'just', 'covid', 'merica', 'trumpraly']",just signing off with try have good evening brilliant this just covid merica trumpraly,"[('just', 'r'), ('signing', 'v'), ('off', None), ('with', None), ('try', 'n'), ('have', 'v'), ('good', 'a'), ('evening', 'n'), ('brilliant', 'n'), ('this', None), ('just', 'r'), ('covid', None), ('merica', None), ('trumpraly', None)]",  just sign off with try have good evening brilliant this just covid merica trumpraly,1.0,0.7717,0.8,1,1,1
64,1/6/2021,8.92e+17,mayumi_rossi,Key London hospital preparing for Covid-only care as cases surge  https://t.co/dqip9yqPsU @MarcelLevi @FloPanelCoates  I’m so proud working @UCLH #OneTeam,,London,key london hospital preparing for covid only care cases surge proud working oneteam,"['key', 'london', 'hospital', 'preparing', 'for', 'covid', 'only', 'care', 'cases', 'surge', 'proud', 'working', 'oneteam']","['key', 'london', 'hospital', 'preparing', 'for', 'covid', 'only', 'care', 'case', 'surge', 'proud', 'working', 'oneteam']",key london hospital preparing for covid only care case surge proud working oneteam,"[('key', 'a'), ('london', None), ('hospital', 'n'), ('preparing', 'v'), ('for', None), ('covid', 'a'), ('only', 'a'), ('care', 'n'), ('cases', 'n'), ('surge', 'v'), ('proud', 'a'), ('working', 'n'), ('oneteam', 'n')]",  key london hospital prepare for covid only care case surge proud working oneteam,0.375,0.743,0.266666667,1,1,1
65,1/6/2021,555373713.0,andrewjcnurse,Lidl’s bakery is like ordering a Covid Takeaway 🤢,,London,lidl bakery like ordering covid takeaway nauseated face,"['lidl', 'bakery', 'like', 'ordering', 'covid', 'takeaway', 'nauseated', 'face']","['lidl', 'bakery', 'like', 'ordering', 'covid', 'takeaway', 'nauseated', 'face']",lidl bakery like ordering covid takeaway nauseated face,"[('lidl', None), ('bakery', 'n'), ('like', None), ('ordering', 'v'), ('covid', 'a'), ('takeaway', 'n'), ('nauseated', 'v'), ('face', 'n')]",  lidl bakery like order covid takeaway nauseate face,0.0,0.3612,0.0,0,0,1
68,1/6/2021,235151843.0,admckdoc,"Today’s story from a friend, he  bumped into a neighbour on driveway.  “Hi how’s your sister (had a recent cough)  “Feels ok, but is COVID positive”  “Oh? You were with her right so you are isolating?”  “Worse mate....I’m positive too”  “Oh no....but you have been out shopping?",,London,today story from friend bumped into neighbour driveway how your sister had recent cough feels but covid positive you were with her right you are isolating worse mate positive too no but you have been out shopping,"['today', 'story', 'from', 'friend', 'bumped', 'into', 'neighbour', 'driveway', 'how', 'your', 'sister', 'had', 'recent', 'cough', 'feels', 'but', 'covid', 'positive', 'you', 'were', 'with', 'her', 'right', 'you', 'are', 'isolating', 'worse', 'mate', 'positive', 'too', 'no', 'but', 'you', 'have', 'been', 'out', 'shopping']","['today', 'story', 'from', 'friend', 'bumped', 'into', 'neighbour', 'driveway', 'how', 'your', 'sister', 'had', 'recent', 'cough', 'feel', 'but', 'covid', 'positive', 'you', 'were', 'with', 'her', 'right', 'you', 'are', 'isolating', 'worse', 'mate', 'positive', 'too', 'no', 'but', 'you', 'have', 'been', 'out', 'shopping']",today story from friend bumped into neighbour driveway how your sister had recent cough feel but covid positive you were with her right you are isolating worse mate positive too no but you have been out shopping,"[('today', 'n'), ('story', 'n'), ('from', None), ('friend', 'n'), ('bumped', 'v'), ('into', None), ('neighbour', 'a'), ('driveway', 'n'), ('how', None), ('your', None), ('sister', 'n'), ('had', 'v'), ('recent', 'a'), ('cough', 'n'), ('feels', 'v'), ('but', None), ('covid', 'a'), ('positive', 'a'), ('you', None), ('were', None), ('with', None), ('her', None), ('right', 'a'), ('you', None), ('are', None), ('isolating', 'v'), ('worse', 'a'), ('mate', 'n'), ('positive', 'a'), ('too', 'r'), ('no', None), ('but', None), ('you', None), ('have', None), ('been', None), ('out', None), ('shopping', 'n')]",  today story from friend bump into neighbour driveway how your sister have recent cough feel but covid positive you were with her right you are isolate bad mate positive too no but you have been out shopping,0.75,0.4854,0.008051948,1,1,1
70,1/6/2021,8821542.0,mblinder,Just realized that so many of these Trump fanatics are probably carrying Covid with them... I hope all the people trying work in the capitol are safe!! #TrumpRally,,London,just realized that many these trump fanatics are probably carrying covid with them hope all people trying work capitol are safe trumpraly,"['just', 'realized', 'that', 'many', 'these', 'trump', 'fanatics', 'are', 'probably', 'carrying', 'covid', 'with', 'them', 'hope', 'all', 'people', 'trying', 'work', 'capitol', 'are', 'safe', 'trumpraly']","['just', 'realized', 'that', 'many', 'these', 'trump', 'fanatic', 'are', 'probably', 'carrying', 'covid', 'with', 'them', 'hope', 'all', 'people', 'trying', 'work', 'capitol', 'are', 'safe', 'trumpraly']",just realized that many these trump fanatic are probably carrying covid with them hope all people trying work capitol are safe trumpraly,"[('just', 'r'), ('realized', 'v'), ('that', None), ('many', 'a'), ('these', None), ('trump', 'n'), ('fanatics', 'n'), ('are', None), ('probably', 'r'), ('carrying', 'v'), ('covid', 'a'), ('with', None), ('them', None), ('hope', 'v'), ('all', None), ('people', 'n'), ('trying', 'v'), ('work', 'n'), ('capitol', 'n'), ('are', None), ('safe', 'a'), ('trumpraly', None)]",  just realize that many these trump fanatic are probably carry covid with them hope all people try work capitol are safe trumpraly,0.375,0.7003,0.233333333,1,1,1
71,1/6/2021,2864694011.0,canddnaimah,@ChemistDruggist have launched a petition asking @NHSEngland to allow more community pharmacies to vaccinate patients against COVID-19 - sign below 👇🏼👇🏼,,London,have launched petition asking allow more community pharmacies vaccinate patients against covid sign below backhand index pointing down medium light skin tone backhand index pointing down medium light skin tone,"['have', 'launched', 'petition', 'asking', 'allow', 'more', 'community', 'pharmacies', 'vaccinate', 'patients', 'against', 'covid', 'sign', 'below', 'backhand', 'index', 'pointing', 'down', 'medium', 'light', 'skin', 'tone', 'backhand', 'index', 'pointing', 'down', 'medium', 'light', 'skin', 'tone']","['have', 'launched', 'petition', 'asking', 'allow', 'more', 'community', 'pharmacy', 'vaccinate', 'patient', 'against', 'covid', 'sign', 'below', 'backhand', 'index', 'pointing', 'down', 'medium', 'light', 'skin', 'tone', 'backhand', 'index', 'pointing', 'down', 'medium', 'light', 'skin', 'tone']",have launched petition asking allow more community pharmacy vaccinate patient against covid sign below backhand index pointing down medium light skin tone backhand index pointing down medium light skin tone,"[('have', None), ('launched', 'v'), ('petition', 'n'), ('asking', 'v'), ('allow', 'v'), ('more', 'a'), ('community', 'n'), ('pharmacies', 'n'), ('vaccinate', 'v'), ('patients', 'n'), ('against', None), ('covid', 'a'), ('sign', 'n'), ('below', None), ('backhand', None), ('index', 'n'), ('pointing', 'v'), ('down', None), ('medium', 'a'), ('light', 'a'), ('skin', 'n'), ('tone', 'n'), ('backhand', None), ('index', 'n'), ('pointing', 'v'), ('down', None), ('medium', 'a'), ('light', 'a'), ('skin', 'n'), ('tone', 'n')]",  have launch petition ask allow more community pharmacy vaccinate patient against covid sign below backhand index point down medium light skin tone backhand index point down medium light skin tone,-1.125,0.2263,0.197777778,1,-1,1
73,1/6/2021,3031052802.0,deeokelly1,"@socksknitter @Femi_Sorry @adamjbolton Thanks to your son for his work. I have Long Covid and it absolutely infuriates me how otherwise rational people can possibly downplay this. I am a totally changed person because of this, and I'm one of the lucky ones.",,London,thanks your son for his work have long covid absolutely infuriates how otherwise rational people can possibly downplay this totally changed person because this one lucky ones,"['thanks', 'your', 'son', 'for', 'his', 'work', 'have', 'long', 'covid', 'absolutely', 'infuriates', 'how', 'otherwise', 'rational', 'people', 'can', 'possibly', 'downplay', 'this', 'totally', 'changed', 'person', 'because', 'this', 'one', 'lucky', 'ones']","['thanks', 'your', 'son', 'for', 'his', 'work', 'have', 'long', 'covid', 'absolutely', 'infuriates', 'how', 'otherwise', 'rational', 'people', 'can', 'possibly', 'downplay', 'this', 'totally', 'changed', 'person', 'because', 'this', 'one', 'lucky', 'one']",thanks your son for his work have long covid absolutely infuriates how otherwise rational people can possibly downplay this totally changed person because this one lucky one,"[('thanks', 'n'), ('your', None), ('son', 'n'), ('for', None), ('his', None), ('work', 'n'), ('have', None), ('long', 'r'), ('covid', 'a'), ('absolutely', 'r'), ('infuriates', 'n'), ('how', None), ('otherwise', 'r'), ('rational', 'a'), ('people', 'n'), ('can', None), ('possibly', 'r'), ('downplay', 'v'), ('this', None), ('totally', 'r'), ('changed', 'v'), ('person', 'n'), ('because', None), ('this', None), ('one', None), ('lucky', 'a'), ('ones', 'n')]",  thanks your son for his work have long covid absolutely infuriates how otherwise rational people can possibly downplay this totally change person because this one lucky one,3.0,0.204,0.113888889,1,1,1
77,1/6/2021,2563537748.0,masterbaneuk,I can highly recommend @Fetishdaddygear #Leather #Muzzles!!  Changed up my #PPE game and been enjoying the aroma and feel of leather encasing my face for my bus journey tonight 😈😈💦  #COVID19 #coronavirus #covid #publichealth @TfL  https://t.co/c4f6tSNo7D,,London,can highly recommend leather muzzles changed game been enjoying aroma feel leather encasing face for bus journey tonight smiling face with horns smiling face with horns sweat droplets covid coronavirus covid publichealth,"['can', 'highly', 'recommend', 'leather', 'muzzles', 'changed', 'game', 'been', 'enjoying', 'aroma', 'feel', 'leather', 'encasing', 'face', 'for', 'bus', 'journey', 'tonight', 'smiling', 'face', 'with', 'horns', 'smiling', 'face', 'with', 'horns', 'sweat', 'droplets', 'covid', 'coronavirus', 'covid', 'publichealth']","['can', 'highly', 'recommend', 'leather', 'muzzle', 'changed', 'game', 'been', 'enjoying', 'aroma', 'feel', 'leather', 'encasing', 'face', 'for', 'bus', 'journey', 'tonight', 'smiling', 'face', 'with', 'horn', 'smiling', 'face', 'with', 'horn', 'sweat', 'droplet', 'covid', 'coronavirus', 'covid', 'publichealth']",can highly recommend leather muzzle changed game been enjoying aroma feel leather encasing face for bus journey tonight smiling face with horn smiling face with horn sweat droplet covid coronavirus covid publichealth,"[('can', None), ('highly', 'r'), ('recommend', 'v'), ('leather', 'n'), ('muzzles', 'n'), ('changed', 'v'), ('game', 'n'), ('been', None), ('enjoying', 'v'), ('aroma', 'n'), ('feel', 'v'), ('leather', 'n'), ('encasing', 'v'), ('face', 'n'), ('for', None), ('bus', 'n'), ('journey', 'n'), ('tonight', 'n'), ('smiling', 'v'), ('face', 'n'), ('with', None), ('horns', 'n'), ('smiling', 'v'), ('face', 'n'), ('with', None), ('horns', 'n'), ('sweat', 'n'), ('droplets', 'n'), ('covid', 'a'), ('coronavirus', 'n'), ('covid', 'a'), ('publichealth', 'n')]",  can highly recommend leather muzzle change game been enjoy aroma feel leather encase face for bus journey tonight smile face with horn smile face with horn sweat droplet covid coronavirus covid publichealth,0.75,0.8748,0.152,1,1,1
79,1/6/2021,19228988.0,gary230264,"@bbcquestiontime as a furloughed cabin crew member I’ve applied to join the covid vaccination team, the process started in November and still not heard if I’ve been successful, is the process usually this lengthy",,London,furloughed cabin crew member have applied join covid vaccination team process started november still not heard have been successful process usually this lengthy,"['furloughed', 'cabin', 'crew', 'member', 'have', 'applied', 'join', 'covid', 'vaccination', 'team', 'process', 'started', 'november', 'still', 'not', 'heard', 'have', 'been', 'successful', 'process', 'usually', 'this', 'lengthy']","['furloughed', 'cabin', 'crew', 'member', 'have', 'applied', 'join', 'covid', 'vaccination', 'team', 'process', 'started', 'november', 'still', 'not', 'heard', 'have', 'been', 'successful', 'process', 'usually', 'this', 'lengthy']",furloughed cabin crew member have applied join covid vaccination team process started november still not heard have been successful process usually this lengthy,"[('furloughed', 'v'), ('cabin', 'n'), ('crew', 'n'), ('member', 'n'), ('have', None), ('applied', 'v'), ('join', 'v'), ('covid', 'a'), ('vaccination', 'n'), ('team', 'n'), ('process', 'n'), ('started', 'v'), ('november', None), ('still', 'r'), ('not', None), ('heard', 'v'), ('have', None), ('been', None), ('successful', 'a'), ('process', 'n'), ('usually', 'r'), ('this', None), ('lengthy', 'a')]",  furlough cabin crew member have apply join covid vaccination team process start november still not hear have been successful process usually this lengthy,0.625,0.7184,0.25,1,1,1
